"ID","Locale","Title","Abstract","Text","Topic type","Categories","Author","Date added","Version date","Note"
"foodkeeper-257-1","de","Lagerdauer","","For __frische gerebelte Kokosnuss-Stücke__, the typical storage life is _1 Jahre_ in der Speisekammer, falls noch versiegelt.

(Hinweise: Bezieht sich auf ungeöffnete Kokosnüsse.)","pantry_storage","Dried coconut flour
Dried coconut kernel","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-257-2","de","Lagerdauer","","For __frische gerebelte Kokosnuss-Stücke__, the typical storage life is _8 Monate_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Dried coconut flour
Dried coconut kernel","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-257-3","de","Lagerdauer","","For __frische gerebelte Kokosnuss-Stücke__, the typical storage life is _1 Jahre_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Dried coconut flour
Dried coconut kernel","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-258-1","de","Lagerdauer","","For __frische ganze Kokosnüsse__, the typical storage life is _1 Wochen_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Coconuts","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-258-2","de","Lagerdauer","","For __frische ganze Kokosnüsse__, the typical storage life is _2–3 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Coconuts","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-259-1","de","Lagerdauer","","For __frische Moosbeeren__, the typical storage life is _2 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh cranberries","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-259-2","de","Lagerdauer","","For __frische Moosbeeren__, the typical storage life is _12 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Fresh cranberries","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-260-1","de","Lagerdauer","","For __frische Datteln__, the typical storage life is _2 Monate_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Whole dates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-260-2","de","Lagerdauer","","For __frische Datteln__, the typical storage life is _12 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Whole dates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-260-3","de","Lagerdauer","","For __frische Datteln__, the typical storage life is _1–2 Jahre_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Whole dates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-261-1","de","Lagerdauer","","For __frische Trauben__, the typical storage life is _1 Tage_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Grapes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-261-2","de","Lagerdauer","","For __frische Trauben__, the typical storage life is _1 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Grapes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-261-3","de","Lagerdauer","","For __frische Trauben__, the typical storage life is _1 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.

(Hinweise: wenn ganz)","freezer_storage","Grapes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-262-1","de","Lagerdauer","","For __frische Guaven__, the typical storage life is _2–4 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die angegebene Lagerdauer im Kühlschrank gilt für reife Früchte.)","refrigerator_storage","Guavas","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-263-1","de","Lagerdauer","","For __frische Kiwis__, the typical storage life is _3–6 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die angegebene Lagerdauer im Kühlschrank gilt für reife Früchte.)","refrigerator_storage","Fresh kiwifruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-264-1","de","Lagerdauer","","For __frische ganze Melonen__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _2–4 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Melons","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-264-2","de","Lagerdauer","","For __frische ganze Melonen__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _2–4 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Melons","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-264-3","de","Lagerdauer","","For __frische ganze Melonen__, the typical storage life is _1 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.

(Hinweise: als Kugeln)","freezer_storage","Melons","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-265-1","de","Lagerdauer","","For __frische Papayas, Mangos und Passionsfrüchte__, the typical storage life is _3–5 Tage_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Fresh mangoes
Fresh papayas
Passion fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-265-2","de","Lagerdauer","","For __frische Papayas, Mangos und Passionsfrüchte__, the typical storage life is _1 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh mangoes
Fresh papayas
Passion fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-265-3","de","Lagerdauer","","For __frische Papayas, Mangos und Passionsfrüchte__, the typical storage life is _6–8 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Fresh mangoes
Fresh papayas
Passion fruits","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-266-1","de","Lagerdauer","","For __frische Pfirsiche, Nektarinen, Pflaumen, Birnen und Sapoten__, the typical storage life is _3–5 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die angegebene Lagerdauer im Kühlschrank gilt für reife Früchte.)","refrigerator_storage","Fresh nectarines
Fresh peaches
Fresh pears
Fresh plums","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-266-2","de","Lagerdauer","","For __frische Pfirsiche, Nektarinen, Pflaumen, Birnen und Sapoten__, the typical storage life is _2 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.

(Hinweise: in Scheiben geschnitten, mit Zitronensaft und Zucker)","freezer_storage","Fresh nectarines
Fresh peaches
Fresh pears
Fresh plums","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-267-1","de","Lagerdauer","","For __frische Ananas__, the typical storage life is _5–7 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die angegebene Lagerdauer im Kühlschrank gilt für reife Früchte.)","refrigerator_storage","Fresh pineapple","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-267-2","de","Lagerdauer","","For __frische Ananas__, the typical storage life is _10–12 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Fresh pineapple","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-268-1","de","Lagerdauer","","For __frische Mehlbananen__, the typical storage life is _3–5 Tage_ im Kühlschrank, ob versiegelt oder nicht.

(Hinweise: Die angegebene Lagerdauer im Kühlschrank gilt für reife Früchte.)","refrigerator_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-268-2","de","Lagerdauer","","For __frische Mehlbananen__, the typical storage life is _10–12 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-269-1","de","Lagerdauer","","For __frische Granatäpfel__, the typical storage life is _2–5 Tage_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Fresh pomegranates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-269-2","de","Lagerdauer","","For __frische Granatäpfel__, the typical storage life is _1–3 Monate_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh pomegranates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-269-3","de","Lagerdauer","","For __frische Granatäpfel__, the typical storage life is _10–12 Monate_ in der Gefriertruhe, ob versiegelt oder nicht.","freezer_storage","Fresh pomegranates","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-270-1","de","Lagerdauer","","For __frische ganze Artischocken__, the typical storage life is _1–2 Tage_ in der Speisekammer, falls noch versiegelt.","pantry_storage","Fresh artichokes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-270-2","de","Lagerdauer","","For __frische ganze Artischocken__, the typical storage life is _1–2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh artichokes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-271-1","de","Lagerdauer","","For __frischer Spargel__, the typical storage life is _3–4 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh Asparagus","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-271-2","de","Lagerdauer","","For __frischer Spargel__, the typical storage life is _5 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Fresh Asparagus","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-272-1","de","Lagerdauer","","For __frische Bambussprossen__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _5 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Raw bamboo shoots","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-272-2","de","Lagerdauer","","For __frische Bambussprossen__, the typical storage life is _2 Wochen_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht, und _5 Tage_ im Kühlschrank, wenn dort nach dem Öffnen der Verpackung aufbewahrt.","refrigerator_storage","Raw bamboo shoots","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-273-1","de","Lagerdauer","","For __frische Bohnen und Erbsen (grüne Bohnen, Ackerbohnen, Limabohnen, Sojabohnen, Wachsbohnen)__, the typical storage life is _3–5 Tage_ im Kühlschrank, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","refrigerator_storage","Fresh legumes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
"foodkeeper-273-2","de","Lagerdauer","","For __frische Bohnen und Erbsen (grüne Bohnen, Ackerbohnen, Limabohnen, Sojabohnen, Wachsbohnen)__, the typical storage life is _8 Monate_ in der Tiefkühltruhe, wenn unmittelbar nach dem Kauf dort gelagert, ob versiegelt oder nicht.","freezer_storage","Fresh legumes","United States Department of Agriculture, Food Safety and Inspection Service, https://www.fsis.usda.gov/","2020-09-06","2017-11-14",""
